seq_index,start_position,end_position,is_reversed_complement
4575,111,120,0
4575,151,160,0
6072,110,119,0
6072,150,159,0
3219,59,68,0
3219,99,108,0
3219,41,50,0
3219,81,90,0
1822,41,50,0
1822,81,90,0
4737,20,29,0
4737,60,69,0
6097,41,50,0
6097,81,90,0
5822,66,75,0
5822,106,115,0
3381,72,81,0
3381,112,121,0
453,102,111,0
453,142,151,0
4816,68,77,0
4816,108,117,0
4671,62,71,0
4671,102,111,0
4671,88,97,0
4671,128,137,0
5936,108,117,0
5936,148,157,0
3808,16,25,0
3808,56,65,0
969,11,20,0
969,51,60,0
969,66,75,0
969,106,115,0
2712,17,26,0
2712,57,66,0
1634,27,36,0
1634,67,76,0
3791,18,27,0
3791,58,67,0
4171,95,104,0
4171,135,144,0
2862,67,76,0
2862,107,116,0
4648,63,72,0
4648,103,112,0
5320,30,39,0
5320,70,79,0
5320,14,23,0
5320,54,63,0
2408,87,96,0
2408,127,136,0
5118,26,35,0
5118,66,75,0
3689,81,90,0
3689,121,130,0
4952,94,103,0
4952,134,143,0
1457,73,82,0
1457,113,122,0
315,41,50,0
315,81,90,0
4188,97,106,0
4188,137,146,0
5570,27,36,0
5570,67,76,0
5570,48,57,0
5570,88,97,0
4044,105,114,0
4044,145,154,0
2387,81,90,0
2387,121,130,0
3379,100,109,0
3379,140,149,0
5729,50,59,0
5729,90,99,0
3772,22,31,0
3772,62,71,0
3355,107,116,0
3355,147,156,0
240,54,63,0
240,94,103,0
240,107,116,0
240,147,156,0
4205,41,50,0
4205,81,90,0
2509,81,90,0
2509,121,130,0
883,86,95,0
883,126,135,0
2671,41,50,0
2671,81,90,0
3869,81,90,0
3869,121,130,0
1063,72,81,0
1063,112,121,0
697,41,50,0
697,81,90,0
2370,105,114,0
2370,145,154,0
5750,81,90,0
5750,121,130,0
3437,45,54,0
3437,85,94,0
4841,41,50,0
4841,81,90,0
4017,91,100,0
4017,131,140,0
588,21,30,0
588,61,70,0
562,89,98,0
562,129,138,0
180,23,32,0
180,63,72,0
4629,99,108,0
4629,139,148,0
2311,62,71,0
2311,102,111,0
2801,86,95,0
2801,126,135,0
478,67,76,0
478,107,116,0
3860,58,67,0
3860,98,107,0
5575,6,15,0
5575,46,55,0
5674,46,55,0
5674,86,95,0
5674,96,105,0
5674,136,145,0
5674,41,50,0
5674,81,90,0
1403,41,50,0
1403,81,90,0
5927,13,22,0
5927,53,62,0
1206,93,102,0
1206,133,142,0
1206,53,62,0
1206,93,102,0
4296,41,50,0
4296,81,90,0
1251,87,96,0
1251,127,136,0
4254,81,90,0
4254,121,130,0
1344,81,90,0
1344,121,130,0
3566,93,102,0
3566,133,142,0
3566,32,41,0
3566,72,81,0
3356,81,90,0
3356,121,130,0
6036,99,108,0
6036,139,148,0
4962,41,50,0
4962,81,90,0
2172,25,34,0
2172,65,74,0
4870,23,32,0
4870,63,72,0
5286,81,90,0
5286,121,130,0
1550,41,50,0
1550,81,90,0
5702,41,50,0
5702,81,90,0
87,68,77,0
87,108,117,0
1347,86,95,0
1347,126,135,0
1177,25,34,0
1177,65,74,0
495,26,35,0
495,66,75,0
2422,19,28,0
2422,59,68,0
2422,41,50,0
2422,81,90,0
6075,41,50,0
6075,81,90,0
4655,22,31,0
4655,62,71,0
4655,20,29,0
4655,60,69,0
4655,90,99,0
4655,130,139,0
1059,24,33,0
1059,64,73,0
33,28,37,0
33,68,77,0
1290,101,110,0
1290,141,150,0
1290,62,71,0
1290,102,111,0
1290,86,95,0
1290,126,135,0
1290,61,70,0
1290,101,110,0
4083,46,55,0
4083,86,95,0
4479,20,29,0
4479,60,69,0
4590,87,96,0
4590,127,136,0
46,17,26,0
46,57,66,0
4623,81,90,0
4623,121,130,0
4623,9,18,0
4623,49,58,0
517,41,50,0
517,81,90,0
4248,54,63,0
4248,94,103,0
4248,30,39,0
4248,70,79,0
4248,53,62,0
4248,93,102,0
4927,81,90,0
4927,121,130,0
4112,48,57,0
4112,88,97,0
4112,88,97,0
4112,128,137,0
3894,46,55,0
3894,86,95,0
4902,72,81,0
4902,112,121,0
4902,81,90,0
4902,121,130,0
4902,73,82,0
4902,113,122,0
4902,45,54,0
4902,85,94,0
4902,47,56,0
4902,87,96,0
269,45,54,0
269,85,94,0
908,33,42,0
908,73,82,0
5748,46,55,0
5748,86,95,0
