seq_index,start_position,end_position,is_reversed_complement
4985,83,89,0
4985,96,102,0
4985,113,119,0
2356,74,80,0
2356,87,93,0
2356,104,110,0
3117,45,51,0
3117,58,64,0
3117,75,81,0
630,103,109,0
630,116,122,0
630,133,139,0
2512,92,98,0
2512,105,111,0
2512,122,128,0
1302,57,63,0
1302,70,76,0
1302,87,93,0
5212,27,33,0
5212,40,46,0
5212,57,63,0
495,97,103,0
495,110,116,0
495,127,133,0
2158,58,64,0
2158,71,77,0
2158,88,94,0
1949,93,99,0
1949,106,112,0
1949,123,129,0
3894,60,66,0
3894,73,79,0
3894,90,96,0
3477,69,75,0
3477,82,88,0
3477,99,105,0
3477,64,70,0
3477,77,83,0
3477,94,100,0
1741,51,57,0
1741,64,70,0
1741,81,87,0
1319,80,86,0
1319,93,99,0
1319,110,116,0
1153,101,107,0
1153,114,120,0
1153,131,137,0
3053,111,117,0
3053,124,130,0
3053,141,147,0
1548,85,91,0
1548,98,104,0
1548,115,121,0
3600,106,112,0
3600,119,125,0
3600,136,142,0
3482,21,27,0
3482,34,40,0
3482,51,57,0
4943,94,100,0
4943,107,113,0
4943,124,130,0
5365,77,83,0
5365,90,96,0
5365,107,113,0
4745,69,75,0
4745,82,88,0
4745,99,105,0
3728,48,54,0
3728,61,67,0
3728,78,84,0
3769,30,36,0
3769,43,49,0
3769,60,66,0
5724,55,61,0
5724,68,74,0
5724,85,91,0
5681,40,46,0
5681,53,59,0
5681,70,76,0
5055,80,86,0
5055,93,99,0
5055,110,116,0
5372,70,76,0
5372,83,89,0
5372,100,106,0
4803,100,106,0
4803,113,119,0
4803,130,136,0
2813,22,28,0
2813,35,41,0
2813,52,58,0
5195,79,85,0
5195,92,98,0
5195,109,115,0
3374,113,119,0
3374,126,132,0
3374,143,149,0
5407,55,61,0
5407,68,74,0
5407,85,91,0
3010,105,111,0
3010,118,124,0
3010,135,141,0
893,62,68,0
893,75,81,0
893,92,98,0
3526,95,101,0
3526,108,114,0
3526,125,131,0
3983,77,83,0
3983,90,96,0
3983,107,113,0
2434,38,44,0
2434,51,57,0
2434,68,74,0
2120,74,80,0
2120,87,93,0
2120,104,110,0
81,66,72,0
81,79,85,0
81,96,102,0
4340,35,41,0
4340,48,54,0
4340,65,71,0
4360,114,120,0
4360,127,133,0
4360,144,150,0
2558,20,26,0
2558,33,39,0
2558,50,56,0
1254,57,63,0
1254,70,76,0
1254,87,93,0
1335,76,82,0
1335,89,95,0
1335,106,112,0
4825,65,71,0
4825,78,84,0
4825,95,101,0
2030,32,38,0
2030,45,51,0
2030,62,68,0
5564,83,89,0
5564,96,102,0
5564,113,119,0
593,31,37,0
593,44,50,0
593,61,67,0
3621,102,108,0
3621,115,121,0
3621,132,138,0
3691,38,44,0
3691,51,57,0
3691,68,74,0
4173,76,82,0
4173,89,95,0
4173,106,112,0
4173,106,112,0
4173,119,125,0
4173,136,142,0
972,82,88,0
972,95,101,0
972,112,118,0
3359,70,76,0
3359,83,89,0
3359,100,106,0
5453,70,76,0
5453,83,89,0
5453,100,106,0
4880,68,74,0
4880,81,87,0
4880,98,104,0
1189,55,61,0
1189,68,74,0
1189,85,91,0
3194,21,27,0
3194,34,40,0
3194,51,57,0
784,101,107,0
784,114,120,0
784,131,137,0
4337,100,106,0
4337,113,119,0
4337,130,136,0
298,19,25,0
298,32,38,0
298,49,55,0
3670,66,72,0
3670,79,85,0
3670,96,102,0
3349,97,103,0
3349,110,116,0
3349,127,133,0
1564,81,87,0
1564,94,100,0
1564,111,117,0
2768,58,64,0
2768,71,77,0
2768,88,94,0
2677,64,70,0
2677,77,83,0
2677,94,100,0
3612,54,60,0
3612,67,73,0
3612,84,90,0
4847,48,54,0
4847,61,67,0
4847,78,84,0
2793,58,64,0
2793,71,77,0
2793,88,94,0
2961,108,114,0
2961,121,127,0
2961,138,144,0
2178,109,115,0
2178,122,128,0
2178,139,145,0
2593,114,120,0
2593,127,133,0
2593,144,150,0
4097,102,108,0
4097,115,121,0
4097,132,138,0
4729,88,94,0
4729,101,107,0
4729,118,124,0
740,76,82,0
740,89,95,0
740,106,112,0
5755,98,104,0
5755,111,117,0
5755,128,134,0
4488,62,68,0
4488,75,81,0
4488,92,98,0
5577,35,41,0
5577,48,54,0
5577,65,71,0
4772,44,50,0
4772,57,63,0
4772,74,80,0
5604,49,55,0
5604,62,68,0
5604,79,85,0
5604,18,24,0
5604,31,37,0
5604,48,54,0
3096,35,41,0
3096,48,54,0
3096,65,71,0
2624,36,42,0
2624,49,55,0
2624,66,72,0
