seq_index,start_position,end_position,is_reversed_complement
4104,68,74,0
4104,81,87,0
4104,94,100,0
3693,68,74,0
3693,81,87,0
3693,94,100,0
279,68,74,0
279,81,87,0
279,94,100,0
1224,68,74,0
1224,81,87,0
1224,94,100,0
4538,68,74,0
4538,81,87,0
4538,94,100,0
5087,68,74,0
5087,81,87,0
5087,94,100,0
2762,96,102,0
2762,109,115,0
2762,122,128,0
1509,68,74,0
1509,81,87,0
1509,94,100,0
5169,96,102,0
5169,109,115,0
5169,122,128,0
798,68,74,0
798,81,87,0
798,94,100,0
4373,68,74,0
4373,81,87,0
4373,94,100,0
2554,68,74,0
2554,81,87,0
2554,94,100,0
5246,68,74,0
5246,81,87,0
5246,94,100,0
3105,68,74,0
3105,81,87,0
3105,94,100,0
4763,87,93,0
4763,100,106,0
4763,113,119,0
1648,68,74,0
1648,81,87,0
1648,94,100,0
4783,68,74,0
4783,81,87,0
4783,94,100,0
3138,68,74,0
3138,81,87,0
3138,94,100,0
