seq_index,start_position,end_position,is_reversed_complement
4985,54,59,0
4985,48,53,0
4985,44,49,0
4985,39,44,0
4985,53,58,0
7328,51,56,0
7328,52,57,0
7328,12,17,0
7328,37,42,0
4699,62,67,0
4575,47,52,0
4575,69,74,0
7143,23,28,0
7143,52,57,0
6072,11,16,0
6072,36,41,0
6072,43,48,0
6072,50,55,0
1702,63,68,0
1955,70,75,0
2349,35,40,0
2349,60,65,0
2349,9,14,0
7684,67,72,0
7684,56,61,0
7684,53,58,0
5974,23,28,0
5974,72,77,0
5974,60,65,0
5974,39,44,0
3405,21,26,0
3405,35,40,0
3405,72,77,0
2840,67,72,0
2875,44,49,0
2875,53,58,0
686,63,68,0
686,64,69,0
7352,24,29,0
7352,61,66,0
1089,43,48,0
7271,45,50,0
7271,9,14,0
184,54,59,0
184,48,53,0
184,68,73,0
184,67,72,0
184,45,50,0
184,69,74,0
184,61,66,0
3292,21,26,0
3292,43,48,0
1703,55,60,0
1703,15,20,0
1703,48,53,0
1703,20,25,0
1703,61,66,0
3219,47,52,0
3219,26,31,0
4887,43,48,0
4887,25,30,0
421,50,55,0
421,39,44,0
1265,70,75,0
7343,22,27,0
7343,21,26,0
7343,38,43,0
7343,12,17,0
182,13,18,0
182,50,55,0
182,62,67,0
7450,10,15,0
1822,40,45,0
1822,53,58,0
1822,37,42,0
1822,17,22,0
6651,60,65,0
6651,33,38,0
6651,64,69,0
4029,74,79,0
2118,65,70,0
2118,37,42,0
5434,15,20,0
3297,36,41,0
3297,65,70,0
3297,25,30,0
6705,52,57,0
3645,57,62,0
3645,46,51,0
3718,59,64,0
3718,52,57,0
3718,42,47,0
3718,70,75,0
3718,33,38,0
3718,20,25,0
3854,45,50,0
4583,34,39,0
4583,54,59,0
636,23,28,0
729,32,37,0
729,24,29,0
3162,7,12,0
3162,56,61,0
7214,31,36,0
7214,44,49,0
1049,33,38,0
1275,19,24,0
7198,65,70,0
801,38,43,0
801,20,25,0
4356,73,78,0
102,36,41,0
843,22,27,0
525,58,63,0
525,37,42,0
4737,37,42,0
58,54,59,0
58,8,13,0
5639,28,33,0
5639,70,75,0
1170,63,68,0
2449,36,41,0
2449,61,66,0
365,59,64,0
365,71,76,0
365,30,35,0
365,14,19,0
1387,55,60,0
1387,54,59,0
1387,50,55,0
2745,22,27,0
2745,70,75,0
2745,65,70,0
78,51,56,0
78,11,16,0
78,40,45,0
3942,78,83,0
3291,13,18,0
4237,47,52,0
3650,44,49,0
3650,43,48,0
3650,67,72,0
6802,61,66,0
7653,54,59,0
7653,18,23,0
7653,42,47,0
7653,72,77,0
7653,53,58,0
2919,8,13,0
2919,70,75,0
6974,22,27,0
6974,63,68,0
7437,16,21,0
6776,22,27,0
6776,46,51,0
6776,30,35,0
2782,25,30,0
5377,29,34,0
5000,45,50,0
5000,17,22,0
6818,71,76,0
6818,66,71,0
6818,43,48,0
6818,39,44,0
484,61,66,0
5857,16,21,0
5857,40,45,0
5857,62,67,0
5857,25,30,0
7168,53,58,0
7709,27,32,0
7709,45,50,0
7709,58,63,0
7709,20,25,0
731,50,55,0
6514,19,24,0
6514,20,25,0
6097,34,39,0
6097,52,57,0
6097,47,52,0
7606,36,41,0
7606,43,48,0
7559,18,23,0
7559,12,17,0
7559,17,22,0
3569,33,38,0
5034,12,17,0
4168,54,59,0
4168,14,19,0
5491,51,56,0
5491,58,63,0
6172,51,56,0
6172,46,51,0
3287,21,26,0
3287,20,25,0
5977,55,60,0
7926,13,18,0
7926,38,43,0
7926,33,38,0
5822,34,39,0
2085,70,75,0
1872,30,35,0
1872,37,42,0
437,44,49,0
1525,23,28,0
1525,63,68,0
1525,33,38,0
1525,41,46,0
1768,44,49,0
1768,62,67,0
435,73,78,0
435,39,44,0
7932,74,79,0
7932,53,58,0
3381,74,79,0
6815,23,28,0
6815,60,65,0
6815,56,61,0
7517,15,20,0
7517,71,76,0
7517,70,75,0
7517,49,54,0
2981,74,79,0
2981,16,21,0
453,35,40,0
453,63,68,0
453,39,44,0
4950,19,24,0
4950,18,23,0
4950,67,72,0
6977,48,53,0
205,57,62,0
205,52,57,0
3043,42,47,0
3043,67,72,0
3043,24,29,0
3043,41,46,0
1051,57,62,0
1051,21,26,0
1051,62,67,0
4816,67,72,0
3586,19,24,0
3586,18,23,0
3586,17,22,0
2774,19,24,0
2774,61,66,0
4782,22,27,0
4271,56,61,0
4271,12,17,0
5584,51,56,0
5584,52,57,0
5584,10,15,0
1603,21,26,0
3134,41,46,0
2040,18,23,0
2040,10,15,0
2040,32,37,0
2040,25,30,0
2203,51,56,0
2203,59,64,0
2203,23,28,0
2203,18,23,0
2203,31,36,0
2203,70,75,0
2203,47,52,0
6637,78,83,0
936,55,60,0
324,62,67,0
324,61,66,0
615,43,48,0
615,28,33,0
615,47,52,0
3422,41,46,0
5400,65,70,0
5400,58,63,0
5400,26,31,0
4050,32,37,0
4050,47,52,0
6581,56,61,0
4671,7,12,0
4671,26,31,0
7885,51,56,0
7885,38,43,0
4279,29,34,0
4279,38,43,0
1220,57,62,0
1220,51,56,0
1220,32,37,0
1220,58,63,0
144,27,32,0
144,65,70,0
4231,65,70,0
1844,58,63,0
1844,12,17,0
5936,52,57,0
3727,27,32,0
3727,9,14,0
3147,59,64,0
3147,11,16,0
3147,60,65,0
3147,47,52,0
5839,21,26,0
5839,50,55,0
7292,31,36,0
7292,20,25,0
7292,41,46,0
4341,27,32,0
4341,73,78,0
4059,38,43,0
5565,55,60,0
5565,60,65,0
7314,54,59,0
7314,44,49,0
7314,28,33,0
7314,70,75,0
969,26,31,0
1669,12,17,0
4917,18,23,0
4917,68,73,0
157,48,53,0
1660,10,15,0
895,57,62,0
895,32,37,0
895,47,52,0
895,41,46,0
6981,29,34,0
7114,66,71,0
7114,24,29,0
2712,9,14,0
586,15,20,0
586,11,16,0
1069,56,61,0
7111,23,28,0
5850,13,18,0
2302,28,33,0
2302,65,70,0
117,68,73,0
117,47,52,0
1146,36,41,0
1146,22,27,0
1146,21,26,0
7113,19,24,0
7113,10,15,0
7113,30,35,0
7113,56,61,0
1634,38,43,0
1634,75,80,0
6575,48,53,0
6575,24,29,0
5158,46,51,0
2139,27,32,0
2139,75,80,0
2139,61,66,0
7538,46,51,0
7538,63,68,0
7538,47,52,0
7538,37,42,0
