seq_index,start_position,end_position,is_reversed_complement
5926,55,61,0
5926,72,78,0
5926,86,92,0
4195,55,61,0
4195,72,78,0
4195,86,92,0
4910,55,61,0
4910,72,78,0
4910,86,92,0
1887,55,61,0
1887,72,78,0
1887,86,92,0
2858,55,61,0
2858,72,78,0
2858,86,92,0
551,55,61,0
551,72,78,0
551,86,92,0
3828,55,61,0
3828,72,78,0
3828,86,92,0
5945,55,61,0
5945,72,78,0
5945,86,92,0
2218,55,61,0
2218,72,78,0
2218,86,92,0
2898,33,39,0
2898,50,56,0
2898,64,70,0
3484,55,61,0
3484,72,78,0
3484,86,92,0
1629,55,61,0
1629,72,78,0
1629,86,92,0
