seq_index,start_position,end_position,is_reversed_complement
4575,139,148,0
4575,153,162,0
2981,115,124,0
2981,129,138,0
324,113,122,0
324,127,136,0
4328,116,125,0
4328,130,139,0
4325,67,76,0
4325,81,90,0
4399,39,48,0
4399,53,62,0
6029,106,115,0
6029,120,129,0
697,67,76,0
697,81,90,0
3783,73,82,0
3783,87,96,0
4266,59,68,0
4266,73,82,0
180,73,82,0
180,87,96,0
5538,67,76,0
5538,81,90,0
4531,67,76,0
4531,81,90,0
2490,104,113,0
2490,118,127,0
3620,67,76,0
3620,81,90,0
4004,32,41,0
4004,46,55,0
3313,22,31,0
3313,36,45,0
3143,52,61,0
3143,66,75,0
5361,14,23,0
5361,28,37,0
261,102,111,0
261,116,125,0
2163,72,81,0
2163,86,95,0
5602,67,76,0
5602,81,90,0
1036,73,82,0
1036,87,96,0
2100,8,17,0
2100,22,31,0
4369,39,48,0
4369,53,62,0
1714,67,76,0
1714,81,90,0
3622,92,101,0
3622,106,115,0
5671,55,64,0
5671,69,78,0
181,93,102,0
181,107,116,0
942,55,64,0
942,69,78,0
4933,96,105,0
4933,110,119,0
752,103,112,0
752,117,126,0
1157,103,112,0
1157,117,126,0
993,71,80,0
993,85,94,0
175,130,139,0
175,144,153,0
792,67,76,0
792,81,90,0
4027,50,59,0
4027,64,73,0
1948,67,76,0
1948,81,90,0
6046,133,142,0
6046,147,156,0
2321,117,126,0
2321,131,140,0
76,73,82,0
76,87,96,0
1094,67,76,0
1094,81,90,0
3205,22,31,0
3205,36,45,0
2560,122,131,0
2560,136,145,0
2560,116,125,0
2560,130,139,0
835,73,82,0
835,87,96,0
4741,72,81,0
4741,86,95,0
5077,53,62,0
5077,67,76,0
3750,30,39,0
3750,44,53,0
543,67,76,0
543,81,90,0
4667,130,139,0
4667,144,153,0
2675,118,127,0
2675,132,141,0
563,67,76,0
563,81,90,0
4507,24,33,0
4507,38,47,0
5030,27,36,0
5030,41,50,0
2209,67,76,0
2209,81,90,0
4619,94,103,0
4619,108,117,0
477,18,27,0
477,32,41,0
2685,12,21,0
2685,26,35,0
3609,98,107,0
3609,112,121,0
4390,71,80,0
4390,85,94,0
5796,56,65,0
5796,70,79,0
3760,50,59,0
3760,64,73,0
1138,67,76,0
1138,81,90,0
1890,134,143,0
1890,148,157,0
1461,107,116,0
1461,121,130,0
3024,21,30,0
3024,35,44,0
4444,67,76,0
4444,81,90,0
5887,73,82,0
5887,87,96,0
2315,94,103,0
2315,108,117,0
3148,67,76,0
3148,81,90,0
790,27,36,0
790,41,50,0
5487,99,108,0
5487,113,122,0
3532,107,116,0
3532,121,130,0
1269,119,128,0
1269,133,142,0
2842,116,125,0
2842,130,139,0
4000,90,99,0
4000,104,113,0
2008,23,32,0
2008,37,46,0
3303,128,137,0
3303,142,151,0
3545,129,138,0
3545,143,152,0
750,28,37,0
750,42,51,0
2226,67,76,0
2226,81,90,0
3897,19,28,0
3897,33,42,0
3048,113,122,0
3048,127,136,0
1174,105,114,0
1174,119,128,0
637,7,16,0
637,21,30,0
5920,71,80,0
5920,85,94,0
4020,48,57,0
4020,62,71,0
4681,104,113,0
4681,118,127,0
4342,67,76,0
4342,81,90,0
3695,52,61,0
3695,66,75,0
2977,121,130,0
2977,135,144,0
756,58,67,0
756,72,81,0
5470,104,113,0
5470,118,127,0
2041,67,76,0
2041,81,90,0
4164,18,27,0
4164,32,41,0
3504,35,44,0
3504,49,58,0
5795,73,82,0
5795,87,96,0
4838,50,59,0
4838,64,73,0
2987,126,135,0
2987,140,149,0
5772,100,109,0
5772,114,123,0
5786,114,123,0
5786,128,137,0
264,67,76,0
264,81,90,0
2320,32,41,0
2320,46,55,0
3492,67,76,0
3492,81,90,0
551,119,128,0
551,133,142,0
2730,104,113,0
2730,118,127,0
568,91,100,0
568,105,114,0
4473,67,76,0
4473,81,90,0
1211,67,76,0
1211,81,90,0
5213,27,36,0
5213,41,50,0
2091,125,134,0
2091,139,148,0
4941,49,58,0
4941,63,72,0
549,32,41,0
549,46,55,0
3201,33,42,0
3201,47,56,0
2176,34,43,0
2176,48,57,0
1296,108,117,0
1296,122,131,0
5867,67,76,0
5867,81,90,0
3168,40,49,0
3168,54,63,0
1232,67,76,0
1232,81,90,0
559,130,139,0
559,144,153,0
3194,106,115,0
3194,120,129,0
2750,49,58,0
2750,63,72,0
109,37,46,0
109,51,60,0
3893,111,120,0
3893,125,134,0
3083,49,58,0
3083,63,72,0
1632,13,22,0
1632,27,36,0
881,58,67,0
881,72,81,0
2151,47,56,0
2151,61,70,0
2468,126,135,0
2468,140,149,0
4121,45,54,0
4121,59,68,0
4791,67,76,0
4791,81,90,0
5357,99,108,0
5357,113,122,0
1799,43,52,0
1799,57,66,0
1316,67,76,0
1316,81,90,0
3188,37,46,0
3188,51,60,0
14,99,108,0
14,113,122,0
1976,67,76,0
1976,81,90,0
3848,67,76,0
3848,81,90,0
442,71,80,0
442,85,94,0
1654,10,19,0
1654,24,33,0
1654,56,65,0
1654,70,79,0
1061,91,100,0
1061,105,114,0
2686,109,118,0
2686,123,132,0
3286,25,34,0
3286,39,48,0
3642,123,132,0
3642,137,146,0
772,46,55,0
772,60,69,0
685,117,126,0
685,131,140,0
5626,126,135,0
5626,140,149,0
3364,41,50,0
3364,55,64,0
3200,122,131,0
3200,136,145,0
2218,58,67,0
2218,72,81,0
3818,67,76,0
3818,81,90,0
2768,67,76,0
2768,81,90,0
1528,96,105,0
1528,110,119,0
918,112,121,0
918,126,135,0
59,127,136,0
59,141,150,0
5388,139,148,0
5388,153,162,0
1295,49,58,0
1295,63,72,0
4868,59,68,0
4868,73,82,0
2659,117,126,0
2659,131,140,0
3248,116,125,0
3248,130,139,0
5406,25,34,0
5406,39,48,0
4550,67,76,0
4550,81,90,0
2166,48,57,0
2166,62,71,0
2026,108,117,0
2026,122,131,0
619,94,103,0
619,108,117,0
3941,71,80,0
3941,85,94,0
3530,73,82,0
3530,87,96,0
5274,6,15,0
5274,20,29,0
3350,56,65,0
3350,70,79,0
1597,20,29,0
1597,34,43,0
2444,34,43,0
2444,48,57,0
265,91,100,0
265,105,114,0
2763,44,53,0
2763,58,67,0
3249,47,56,0
3249,61,70,0
1510,6,15,0
1510,20,29,0
1423,107,116,0
1423,121,130,0
5866,107,116,0
5866,121,130,0
3497,133,142,0
3497,147,156,0
3582,4,13,0
3582,18,27,0
3582,67,76,0
3582,81,90,0
3819,112,121,0
3819,126,135,0
3688,91,100,0
3688,105,114,0
968,87,96,0
968,101,110,0
3952,67,76,0
3952,81,90,0
5188,67,76,0
5188,81,90,0
5511,72,81,0
5511,86,95,0
4613,41,50,0
4613,55,64,0
2088,55,64,0
2088,69,78,0
2849,107,116,0
2849,121,130,0
4107,35,44,0
4107,49,58,0
2297,97,106,0
2297,111,120,0
69,72,81,0
69,86,95,0
