seq_index,start_position,end_position,is_reversed_complement
4356,32,38,0
4356,53,59,0
4356,67,73,0
4356,74,80,0
969,32,38,0
969,53,59,0
969,67,73,0
969,74,80,0
3020,32,38,0
3020,53,59,0
3020,67,73,0
3020,74,80,0
3783,53,59,0
3783,74,80,0
3783,88,94,0
3783,95,101,0
180,53,59,0
180,74,80,0
180,88,94,0
180,95,101,0
6019,53,59,0
6019,74,80,0
6019,88,94,0
6019,95,101,0
3860,46,52,0
3860,67,73,0
3860,81,87,0
3860,88,94,0
5844,46,52,0
5844,67,73,0
5844,81,87,0
5844,88,94,0
291,32,38,0
291,53,59,0
291,67,73,0
291,74,80,0
5790,46,52,0
5790,67,73,0
5790,81,87,0
5790,88,94,0
3553,53,59,0
3553,74,80,0
3553,88,94,0
3553,95,101,0
5785,32,38,0
5785,53,59,0
5785,67,73,0
5785,74,80,0
2054,46,52,0
2054,67,73,0
2054,81,87,0
2054,88,94,0
4890,46,52,0
4890,67,73,0
4890,81,87,0
4890,88,94,0
5645,46,52,0
5645,67,73,0
5645,81,87,0
5645,88,94,0
2479,46,52,0
2479,67,73,0
2479,81,87,0
2479,88,94,0
4007,53,59,0
4007,74,80,0
4007,88,94,0
4007,95,101,0
6120,46,52,0
6120,67,73,0
6120,81,87,0
6120,88,94,0
2581,32,38,0
2581,53,59,0
2581,67,73,0
2581,74,80,0
4658,46,52,0
4658,67,73,0
4658,81,87,0
4658,88,94,0
2052,60,66,0
2052,81,87,0
2052,95,101,0
2052,102,108,0
4551,32,38,0
4551,53,59,0
4551,67,73,0
4551,74,80,0
