seq_index,start_position,end_position,is_reversed_complement
2014,36,43,0
2014,43,50,0
3854,31,38,0
3854,38,45,0
4356,57,64,0
4356,64,71,0
453,5,12,0
453,12,19,0
3091,114,121,0
3091,121,128,0
588,44,51,0
588,51,58,0
974,5,12,0
974,12,19,0
478,118,125,0
478,125,132,0
4418,36,43,0
4418,43,50,0
753,53,60,0
753,60,67,0
270,13,20,0
270,20,27,0
213,38,45,0
213,45,52,0
5705,33,40,0
5705,40,47,0
1910,54,61,0
1910,61,68,0
4787,9,16,0
4787,16,23,0
5457,54,61,0
5457,61,68,0
5849,125,132,0
5849,132,139,0
2497,24,31,0
2497,31,38,0
111,22,29,0
111,29,36,0
1093,131,138,0
1093,138,145,0
4025,132,139,0
4025,139,146,0
5360,61,68,0
5360,68,75,0
3453,115,122,0
3453,122,129,0
4369,25,32,0
4369,32,39,0
3715,103,110,0
3715,110,117,0
781,10,17,0
781,17,24,0
629,126,133,0
629,133,140,0
4714,53,60,0
4714,60,67,0
646,118,125,0
646,125,132,0
4607,126,133,0
4607,133,140,0
656,116,123,0
656,123,130,0
3512,130,137,0
3512,137,144,0
3998,57,64,0
3998,64,71,0
4273,36,43,0
4273,43,50,0
4367,110,117,0
4367,117,124,0
1556,46,53,0
1556,53,60,0
4843,33,40,0
4843,40,47,0
4573,125,132,0
4573,132,139,0
4573,33,40,0
4573,40,47,0
4393,46,53,0
4393,53,60,0
538,89,96,0
538,96,103,0
1411,141,148,0
1411,148,155,0
5347,109,116,0
5347,116,123,0
5276,141,148,0
5276,148,155,0
4023,27,34,0
4023,34,41,0
4440,59,66,0
4440,66,73,0
2371,44,51,0
2371,51,58,0
2371,127,134,0
2371,134,141,0
671,50,57,0
671,57,64,0
6099,37,44,0
6099,44,51,0
1119,131,138,0
1119,138,145,0
1119,99,106,0
1119,106,113,0
1845,43,50,0
1845,50,57,0
4697,31,38,0
4697,38,45,0
4647,44,51,0
4647,51,58,0
3902,34,41,0
3902,41,48,0
1824,142,149,0
1824,149,156,0
424,19,26,0
424,26,33,0
424,13,20,0
424,20,27,0
219,131,138,0
219,138,145,0
219,99,106,0
219,106,113,0
5794,131,138,0
5794,138,145,0
5794,99,106,0
5794,106,113,0
237,97,104,0
237,104,111,0
4704,93,100,0
4704,100,107,0
4507,131,138,0
4507,138,145,0
4507,99,106,0
4507,106,113,0
2707,36,43,0
2707,43,50,0
4914,131,138,0
4914,138,145,0
4914,99,106,0
4914,106,113,0
1775,97,104,0
1775,104,111,0
4981,106,113,0
4981,113,120,0
5003,133,140,0
5003,140,147,0
4666,35,42,0
4666,42,49,0
1461,44,51,0
1461,51,58,0
18,30,37,0
18,37,44,0
2439,19,26,0
2439,26,33,0
2633,115,122,0
2633,122,129,0
5419,39,46,0
5419,46,53,0
4866,24,31,0
4866,31,38,0
2622,35,42,0
2622,42,49,0
4809,110,117,0
4809,117,124,0
5205,131,138,0
5205,138,145,0
739,100,107,0
739,107,114,0
2863,66,73,0
2863,73,80,0
4423,6,13,0
4423,13,20,0
3738,138,145,0
3738,145,152,0
5083,133,140,0
5083,140,147,0
2137,46,53,0
2137,53,60,0
4132,36,43,0
4132,43,50,0
1458,125,132,0
1458,132,139,0
2399,26,33,0
2399,33,40,0
400,110,117,0
400,117,124,0
3004,33,40,0
3004,40,47,0
4031,93,100,0
4031,100,107,0
2797,131,138,0
2797,138,145,0
2797,99,106,0
2797,106,113,0
560,95,102,0
560,102,109,0
4521,42,49,0
4521,49,56,0
2397,13,20,0
2397,20,27,0
693,111,118,0
693,118,125,0
4810,127,134,0
4810,134,141,0
5711,53,60,0
5711,60,67,0
3241,117,124,0
3241,124,131,0
2616,64,71,0
2616,71,78,0
987,37,44,0
987,44,51,0
204,107,114,0
204,114,121,0
595,40,47,0
595,47,54,0
4748,48,55,0
4748,55,62,0
5474,46,53,0
5474,53,60,0
4263,114,121,0
4263,121,128,0
1849,113,120,0
1849,120,127,0
1792,44,51,0
1792,51,58,0
2282,119,126,0
2282,126,133,0
1439,132,139,0
1439,139,146,0
3090,98,105,0
3090,105,112,0
2331,62,69,0
2331,69,76,0
931,129,136,0
931,136,143,0
1489,33,40,0
1489,40,47,0
2511,103,110,0
2511,110,117,0
4829,36,43,0
4829,43,50,0
2805,57,64,0
2805,64,71,0
4319,60,67,0
4319,67,74,0
5939,17,24,0
5939,24,31,0
1195,85,92,0
1195,92,99,0
5153,100,107,0
5153,107,114,0
5886,131,138,0
5886,138,145,0
5170,36,43,0
5170,43,50,0
3194,52,59,0
3194,59,66,0
628,38,45,0
628,45,52,0
2433,16,23,0
2433,23,30,0
958,14,21,0
958,21,28,0
2460,132,139,0
2460,139,146,0
6043,131,138,0
6043,138,145,0
6043,99,106,0
6043,106,113,0
4291,50,57,0
4291,57,64,0
1052,10,17,0
1052,17,24,0
1771,36,43,0
1771,43,50,0
2971,22,29,0
2971,29,36,0
3389,46,53,0
3389,53,60,0
3848,42,49,0
3848,49,56,0
1834,131,138,0
1834,138,145,0
1834,99,106,0
1834,106,113,0
2626,114,121,0
2626,121,128,0
90,125,132,0
90,132,139,0
2015,65,72,0
2015,72,79,0
5040,20,27,0
5040,27,34,0
1014,10,17,0
1014,17,24,0
1337,36,43,0
1337,43,50,0
3509,98,105,0
3509,105,112,0
5353,62,69,0
5353,69,76,0
4274,49,56,0
4274,56,63,0
1609,11,18,0
1609,18,25,0
122,104,111,0
122,111,118,0
5305,61,68,0
5305,68,75,0
316,127,134,0
316,134,141,0
2289,107,114,0
2289,114,121,0
1528,114,121,0
1528,121,128,0
3746,127,134,0
3746,134,141,0
5969,131,138,0
5969,138,145,0
5969,99,106,0
5969,106,113,0
5576,33,40,0
5576,40,47,0
3021,111,118,0
3021,118,125,0
3078,96,103,0
3078,103,110,0
4820,114,121,0
4820,121,128,0
2961,10,17,0
2961,17,24,0
2115,60,67,0
2115,67,74,0
5029,15,22,0
5029,22,29,0
3967,131,138,0
3967,138,145,0
3967,99,106,0
3967,106,113,0
2202,131,138,0
2202,138,145,0
2202,99,106,0
2202,106,113,0
4844,36,43,0
4844,43,50,0
4122,108,115,0
4122,115,122,0
2211,33,40,0
2211,40,47,0
2533,140,147,0
2533,147,154,0
5063,95,102,0
5063,102,109,0
679,20,27,0
679,27,34,0
265,106,113,0
265,113,120,0
3907,38,45,0
3907,45,52,0
1755,115,122,0
1755,122,129,0
3634,110,117,0
3634,117,124,0
5593,130,137,0
5593,137,144,0
5196,61,68,0
5196,68,75,0
496,104,111,0
496,111,118,0
4975,36,43,0
4975,43,50,0
97,134,141,0
97,141,148,0
2046,108,115,0
2046,115,122,0
2235,29,36,0
2235,36,43,0
5337,31,38,0
5337,38,45,0
4099,36,43,0
4099,43,50,0
963,32,39,0
963,39,46,0
155,33,40,0
155,40,47,0
4169,91,98,0
4169,98,105,0
4169,50,57,0
4169,57,64,0
1488,114,121,0
1488,121,128,0
382,29,36,0
382,36,43,0
3522,47,54,0
3522,54,61,0
2635,59,66,0
2635,66,73,0
828,135,142,0
828,142,149,0
