seq_index,start_position,end_position,is_reversed_complement
3405,42,52,0
3405,89,99,0
2128,65,75,0
2128,112,122,0
8955,99,109,0
8955,146,156,0
5941,58,68,0
5941,105,115,0
9262,98,108,0
9262,145,155,0
947,92,102,0
947,139,149,0
13157,98,108,0
13157,145,155,0
8634,55,65,0
8634,102,112,0
4792,98,108,0
4792,145,155,0
2508,67,77,0
2508,114,124,0
9855,92,102,0
9855,139,149,0
13789,96,106,0
13789,143,153,0
7667,54,64,0
7667,101,111,0
13339,97,107,0
13339,144,154,0
3319,5,15,0
3319,52,62,0
4131,93,103,0
4131,140,150,0
498,51,61,0
498,98,108,0
13311,95,105,0
13311,142,152,0
13374,43,53,0
13374,90,100,0
7643,25,35,0
7643,72,82,0
12719,37,47,0
12719,84,94,0
2059,93,103,0
2059,140,150,0
12517,79,89,0
12517,126,136,0
7280,31,41,0
7280,78,88,0
9214,85,95,0
9214,132,142,0
4763,97,107,0
4763,144,154,0
12677,100,110,0
12677,147,157,0
8407,98,108,0
8407,145,155,0
2222,101,111,0
2222,148,158,0
3234,69,79,0
3234,116,126,0
13690,54,64,0
13690,101,111,0
5410,81,91,0
5410,128,138,0
5410,75,85,0
5410,122,132,0
9989,98,108,0
9989,145,155,0
5551,97,107,0
5551,144,154,0
747,34,44,0
747,81,91,0
8018,50,60,0
8018,97,107,0
6200,86,96,0
6200,133,143,0
2703,97,107,0
2703,144,154,0
9350,73,83,0
9350,120,130,0
12096,68,78,0
12096,115,125,0
950,27,37,0
950,74,84,0
6264,44,54,0
6264,91,101,0
3850,82,92,0
3850,129,139,0
5128,71,81,0
5128,118,128,0
4394,48,58,0
4394,95,105,0
11617,89,99,0
11617,136,146,0
8338,75,85,0
8338,122,132,0
2559,72,82,0
2559,119,129,0
11219,59,69,0
11219,106,116,0
4892,4,14,0
4892,51,61,0
5758,96,106,0
5758,143,153,0
1432,68,78,0
1432,115,125,0
8524,7,17,0
8524,54,64,0
10434,102,112,0
10434,149,159,0
8693,22,32,0
8693,69,79,0
2895,59,69,0
2895,106,116,0
10355,100,110,0
10355,147,157,0
5392,66,76,0
5392,113,123,0
6657,85,95,0
6657,132,142,0
6538,87,97,0
6538,134,144,0
1128,23,33,0
1128,70,80,0
8371,41,51,0
8371,88,98,0
12002,66,76,0
12002,113,123,0
11545,51,61,0
11545,98,108,0
810,99,109,0
810,146,156,0
7806,82,92,0
7806,129,139,0
2171,98,108,0
2171,145,155,0
13799,57,67,0
13799,104,114,0
2427,97,107,0
2427,144,154,0
10254,60,70,0
10254,107,117,0
9529,87,97,0
9529,134,144,0
13499,38,48,0
13499,85,95,0
611,98,108,0
611,145,155,0
12784,41,51,0
12784,88,98,0
3412,98,108,0
3412,145,155,0
8644,57,67,0
8644,104,114,0
8571,30,40,0
8571,77,87,0
2327,25,35,0
2327,72,82,0
7928,94,104,0
7928,141,151,0
7578,97,107,0
7578,144,154,0
6905,37,47,0
6905,84,94,0
13002,104,114,0
13002,151,161,0
2769,100,110,0
2769,147,157,0
5004,16,26,0
