seq_index,start_position,end_position,is_reversed_complement
3162,68,75,0
3162,75,82,0
3162,85,92,0
1049,68,75,0
1049,75,82,0
1049,85,92,0
4237,68,75,0
4237,75,82,0
4237,85,92,0
5822,68,75,0
5822,75,82,0
5822,85,92,0
5154,68,75,0
5154,75,82,0
5154,85,92,0
4017,68,75,0
4017,75,82,0
4017,85,92,0
247,68,75,0
247,75,82,0
247,85,92,0
5148,68,75,0
5148,75,82,0
5148,85,92,0
5031,68,75,0
5031,75,82,0
5031,85,92,0
4445,68,75,0
4445,75,82,0
4445,85,92,0
2250,68,75,0
2250,75,82,0
2250,85,92,0
3137,68,75,0
3137,75,82,0
3137,85,92,0
1832,68,75,0
1832,75,82,0
1832,85,92,0
2781,68,75,0
2781,75,82,0
2781,85,92,0
4675,40,47,0
4675,47,54,0
4675,57,64,0
3,68,75,0
3,75,82,0
3,85,92,0
2048,68,75,0
2048,75,82,0
2048,85,92,0
4814,68,75,0
4814,75,82,0
4814,85,92,0
779,68,75,0
779,75,82,0
779,85,92,0
669,68,75,0
669,75,82,0
669,85,92,0
4255,68,75,0
4255,75,82,0
4255,85,92,0
5883,68,75,0
5883,75,82,0
5883,85,92,0
2005,68,75,0
2005,75,82,0
2005,85,92,0
5183,68,75,0
5183,75,82,0
5183,85,92,0
546,68,75,0
546,75,82,0
546,85,92,0
4461,68,75,0
4461,75,82,0
4461,85,92,0
3987,68,75,0
3987,75,82,0
3987,85,92,0
749,68,75,0
749,75,82,0
749,85,92,0
1982,68,75,0
1982,75,82,0
1982,85,92,0
4910,68,75,0
4910,75,82,0
4910,85,92,0
2161,68,75,0
2161,75,82,0
2161,85,92,0
3285,68,75,0
3285,75,82,0
3285,85,92,0
5243,68,75,0
5243,75,82,0
5243,85,92,0
6107,68,75,0
6107,75,82,0
6107,85,92,0
5733,68,75,0
5733,75,82,0
5733,85,92,0
2342,68,75,0
2342,75,82,0
2342,85,92,0
690,68,75,0
690,75,82,0
690,85,92,0
5022,68,75,0
5022,75,82,0
5022,85,92,0
2477,68,75,0
2477,75,82,0
2477,85,92,0
3576,68,75,0
3576,75,82,0
3576,85,92,0
1745,68,75,0
1745,75,82,0
1745,85,92,0
2191,68,75,0
2191,75,82,0
2191,85,92,0
3662,68,75,0
3662,75,82,0
3662,85,92,0
3644,68,75,0
3644,75,82,0
3644,85,92,0
4703,68,75,0
4703,75,82,0
4703,85,92,0
698,68,75,0
698,75,82,0
698,85,92,0
5480,68,75,0
5480,75,82,0
5480,85,92,0
5973,68,75,0
5973,75,82,0
5973,85,92,0
2640,68,75,0
2640,75,82,0
2640,85,92,0
2327,68,75,0
2327,75,82,0
2327,85,92,0
1308,68,75,0
1308,75,82,0
1308,85,92,0
1428,68,75,0
1428,75,82,0
1428,85,92,0
5395,68,75,0
5395,75,82,0
5395,85,92,0
2561,68,75,0
2561,75,82,0
2561,85,92,0
4585,68,75,0
4585,75,82,0
4585,85,92,0
2692,68,75,0
2692,75,82,0
2692,85,92,0
5578,68,75,0
5578,75,82,0
5578,85,92,0
5613,68,75,0
5613,75,82,0
5613,85,92,0
475,68,75,0
475,75,82,0
475,85,92,0
5618,68,75,0
5618,75,82,0
5618,85,92,0
4894,68,75,0
4894,75,82,0
4894,85,92,0
1855,68,75,0
1855,75,82,0
1855,85,92,0
4309,68,75,0
4309,75,82,0
4309,85,92,0
5338,68,75,0
5338,75,82,0
5338,85,92,0
460,68,75,0
460,75,82,0
460,85,92,0
1686,68,75,0
1686,75,82,0
1686,85,92,0
5440,68,75,0
5440,75,82,0
5440,85,92,0
5219,68,75,0
5219,75,82,0
5219,85,92,0
5507,68,75,0
5507,75,82,0
5507,85,92,0
2860,68,75,0
2860,75,82,0
2860,85,92,0
3419,68,75,0
3419,75,82,0
3419,85,92,0
703,68,75,0
703,75,82,0
703,85,92,0
4658,68,75,0
4658,75,82,0
4658,85,92,0
1544,68,75,0
1544,75,82,0
1544,85,92,0
2704,68,75,0
2704,75,82,0
2704,85,92,0
832,68,75,0
832,75,82,0
832,85,92,0
1326,68,75,0
1326,75,82,0
1326,85,92,0
5331,68,75,0
5331,75,82,0
5331,85,92,0
589,68,75,0
589,75,82,0
589,85,92,0
5690,86,93,0
5690,93,100,0
5690,103,110,0
2276,68,75,0
2276,75,82,0
2276,85,92,0
5526,68,75,0
5526,75,82,0
5526,85,92,0
4670,68,75,0
4670,75,82,0
4670,85,92,0
1657,68,75,0
1657,75,82,0
1657,85,92,0
