seq_index,start_position,end_position,is_reversed_complement
4985,112,121,0
4575,28,37,0
4575,89,98,0
4575,25,34,0
6072,47,56,0
2287,42,51,0
1702,103,112,0
1702,136,145,0
1702,100,109,0
1955,30,39,0
1955,85,94,0
1955,131,140,0
2349,71,80,0
2349,140,149,0
2349,110,119,0
2349,38,47,0
2349,85,94,0
2349,126,135,0
3405,139,148,0
184,130,139,0
1089,29,38,0
1089,21,30,0
2014,33,42,0
2014,87,96,0
3292,35,44,0
3292,38,47,0
3292,64,73,0
1703,140,149,0
1703,98,107,0
1703,69,78,0
3219,138,147,0
4887,54,63,0
4887,113,122,0
421,32,41,0
421,68,77,0
1265,69,78,0
1265,60,69,0
1265,93,102,0
182,23,32,0
182,40,49,0
182,148,157,0
182,85,94,0
182,139,148,0
1822,61,70,0
4029,94,103,0
550,8,17,0
550,32,41,0
3323,121,130,0
3323,118,127,0
3323,26,35,0
2118,116,125,0
5434,132,141,0
5434,135,144,0
5434,41,50,0
3297,98,107,0
3645,57,66,0
3718,46,55,0
3854,9,18,0
3854,37,46,0
636,104,113,0
636,7,16,0
636,64,73,0
729,135,144,0
729,56,65,0
729,131,140,0
3162,123,132,0
1049,37,46,0
801,107,116,0
3761,104,113,0
3761,70,79,0
3407,33,42,0
3407,53,62,0
102,19,28,0
102,48,57,0
102,123,132,0
525,117,126,0
843,29,38,0
843,9,18,0
4737,112,121,0
4737,43,52,0
58,15,24,0
58,68,77,0
58,65,74,0
1170,99,108,0
2449,49,58,0
2449,20,29,0
365,92,101,0
1101,122,131,0
1101,95,104,0
78,46,55,0
4526,101,110,0
3942,66,75,0
4237,109,118,0
4237,138,147,0
3650,7,16,0
2919,145,154,0
5377,61,70,0
2782,55,64,0
2782,52,61,0
2782,95,104,0
2782,151,160,0
6097,65,74,0
6097,128,137,0
3569,59,68,0
1895,38,47,0
5034,112,121,0
4168,31,40,0
5491,91,100,0
3287,58,67,0
5822,18,27,0
5822,127,136,0
5822,100,109,0
1872,37,46,0
1872,126,135,0
437,137,146,0
437,37,46,0
1768,73,82,0
1768,87,96,0
1525,60,69,0
1525,65,74,0
1525,87,96,0
435,71,80,0
435,145,154,0
435,26,35,0
5454,140,149,0
453,37,46,0
453,157,166,0
2981,4,13,0
2981,117,126,0
4950,24,33,0
205,13,22,0
205,61,70,0
1373,136,145,0
1373,92,101,0
1373,14,23,0
3586,31,40,0
3586,18,27,0
3586,67,76,0
3586,60,69,0
2774,51,60,0
2774,74,83,0
4271,122,131,0
5584,54,63,0
5584,57,66,0
5584,68,77,0
5584,47,56,0
5584,25,34,0
3134,60,69,0
3134,104,113,0
3134,117,126,0
2040,72,81,0
1905,24,33,0
1905,100,109,0
2203,58,67,0
2203,41,50,0
2203,115,124,0
936,142,151,0
936,56,65,0
936,112,121,0
936,119,128,0
324,142,151,0
615,109,118,0
3422,141,150,0
2998,107,116,0
2998,112,121,0
4050,9,18,0
4279,26,35,0
1220,30,39,0
1496,47,56,0
1496,14,23,0
1496,141,150,0
1844,55,64,0
1844,115,124,0
5936,20,29,0
5936,85,94,0
3727,30,39,0
3727,20,29,0
3147,101,110,0
5839,102,111,0
3808,65,74,0
3808,142,151,0
3808,20,29,0
3808,41,50,0
4059,116,125,0
4059,28,37,0
4059,89,98,0
4059,41,50,0
5565,10,19,0
969,148,157,0
969,136,145,0
4917,109,118,0
4917,135,144,0
157,11,20,0
157,149,158,0
895,52,61,0
2712,12,21,0
4155,145,154,0
1069,56,65,0
2302,32,41,0
2302,70,79,0
5348,67,76,0
5348,92,101,0
5348,126,135,0
117,112,121,0
1146,116,125,0
1146,85,94,0
1044,135,144,0
1044,70,79,0
1044,20,29,0
5158,35,44,0
5158,58,67,0
2139,122,131,0
2139,119,128,0
1273,102,111,0
3062,15,24,0
3062,52,61,0
3062,63,72,0
3791,28,37,0
3791,11,20,0
1835,43,52,0
1835,111,120,0
1281,117,126,0
1281,124,133,0
1281,107,116,0
3042,52,61,0
3042,111,120,0
4328,105,114,0
3855,100,109,0
2535,9,18,0
4755,21,30,0
4755,40,49,0
3690,10,19,0
3690,101,110,0
216,90,99,0
3494,50,59,0
3494,141,150,0
4795,18,27,0
4795,142,151,0
4795,123,132,0
2900,9,18,0
2420,21,30,0
2420,87,96,0
4922,110,119,0
4922,114,123,0
4922,130,139,0
5963,109,118,0
875,23,32,0
875,142,151,0
3876,92,101,0
3876,34,43,0
6000,74,83,0
6000,101,110,0
6000,61,70,0
1474,55,64,0
1474,103,112,0
5009,67,76,0
2747,18,27,0
1718,119,128,0
4124,105,114,0
4124,138,147,0
4124,56,65,0
4124,99,108,0
1527,140,149,0
4104,91,100,0
4104,28,37,0
2074,118,127,0
5278,16,25,0
