seq_index,start_position,end_position,is_reversed_complement
4985,22,31,0
4985,66,75,0
4985,67,76,0
4985,142,151,0
4985,87,96,0
4985,61,70,0
4699,55,64,0
4699,113,122,0
4699,27,36,0
4699,21,30,0
4699,135,144,0
4699,66,75,0
4699,81,90,0
4699,114,123,0
4699,142,151,0
4699,85,94,0
4699,112,121,0
4699,141,150,0
4699,149,158,0
4575,153,162,0
4575,81,90,0
4575,129,138,0
4575,111,120,0
4575,151,160,0
4575,130,139,0
6072,29,38,0
6072,110,119,0
6072,82,91,0
6072,116,125,0
6072,81,90,0
6072,28,37,0
6072,150,159,0
6072,115,124,0
6072,149,158,0
2287,34,43,0
2287,19,28,0
2287,36,45,0
2287,81,90,0
2287,73,82,0
2287,105,114,0
2287,32,41,0
2287,3,12,0
2287,20,29,0
2287,146,155,0
1702,57,66,0
1702,81,90,0
1702,85,94,0
1955,81,90,0
5974,54,63,0
5974,81,90,0
5974,38,47,0
3405,85,94,0
2840,23,32,0
2840,36,45,0
2840,106,115,0
2840,85,94,0
2840,143,152,0
2875,15,24,0
2875,136,145,0
2875,81,90,0
2875,93,102,0
2875,92,101,0
2875,85,94,0
686,81,90,0
686,73,82,0
686,139,148,0
184,147,156,0
184,105,114,0
184,85,94,0
1089,46,55,0
1089,81,90,0
1089,45,54,0
2014,59,68,0
2014,10,19,0
2014,81,90,0
2014,70,79,0
2014,3,12,0
3292,81,90,0
3292,87,96,0
1703,81,90,0
1703,145,154,0
3219,59,68,0
3219,42,51,0
3219,120,129,0
3219,81,90,0
3219,13,22,0
3219,73,82,0
3219,56,65,0
3219,58,67,0
3219,41,50,0
3219,115,124,0
3219,99,108,0
421,81,90,0
421,62,71,0
421,26,35,0
1265,81,90,0
1822,109,118,0
1822,46,55,0
1822,44,53,0
1822,81,90,0
1822,92,101,0
1822,41,50,0
4029,55,64,0
4029,23,32,0
4029,31,40,0
4029,88,97,0
4029,32,41,0
4029,148,157,0
4029,41,50,0
4029,86,95,0
4029,115,124,0
550,81,90,0
550,86,95,0
3323,134,143,0
3323,81,90,0
3323,128,137,0
3323,99,108,0
2118,98,107,0
2118,99,108,0
5434,32,41,0
5434,107,116,0
5434,62,71,0
5434,61,70,0
