seq_index,start_position,end_position,is_reversed_complement
2671,46,52,0
2671,67,73,0
2671,81,87,0
2671,95,101,0
2807,46,52,0
2807,67,73,0
2807,81,87,0
2807,95,101,0
5286,46,52,0
5286,67,73,0
5286,81,87,0
5286,95,101,0
412,46,52,0
412,67,73,0
412,81,87,0
412,95,101,0
3431,46,52,0
3431,67,73,0
3431,81,87,0
3431,95,101,0
2546,46,52,0
2546,67,73,0
2546,81,87,0
2546,95,101,0
1151,46,52,0
1151,67,73,0
1151,81,87,0
1151,95,101,0
4046,46,52,0
4046,67,73,0
4046,81,87,0
4046,95,101,0
2905,46,52,0
2905,67,73,0
2905,81,87,0
2905,95,101,0
3048,46,52,0
3048,67,73,0
3048,81,87,0
3048,95,101,0
400,46,52,0
400,67,73,0
400,81,87,0
400,95,101,0
2401,46,52,0
2401,67,73,0
2401,81,87,0
2401,95,101,0
451,46,52,0
451,67,73,0
451,81,87,0
451,95,101,0
931,46,52,0
931,67,73,0
931,81,87,0
931,95,101,0
5799,46,52,0
5799,67,73,0
5799,81,87,0
5799,95,101,0
505,46,52,0
505,67,73,0
505,81,87,0
505,95,101,0
3229,46,52,0
3229,67,73,0
3229,81,87,0
3229,95,101,0
5341,46,52,0
5341,67,73,0
5341,81,87,0
5341,95,101,0
5855,46,52,0
5855,67,73,0
5855,81,87,0
5855,95,101,0
5610,46,52,0
5610,67,73,0
5610,81,87,0
5610,95,101,0
5119,46,52,0
5119,67,73,0
5119,81,87,0
5119,95,101,0
5466,46,52,0
5466,67,73,0
5466,81,87,0
5466,95,101,0
561,46,52,0
561,67,73,0
561,81,87,0
561,95,101,0
128,46,52,0
128,67,73,0
128,81,87,0
128,95,101,0
2052,46,52,0
2052,67,73,0
2052,81,87,0
2052,95,101,0
