seq_index,start_position,end_position,is_reversed_complement
2287,100,106,0
2287,117,123,0
3219,60,66,0
3219,77,83,0
3645,32,38,0
3645,49,55,0
3854,45,51,0
3854,62,68,0
1275,31,37,0
1275,48,54,0
4231,117,123,0
4231,134,140,0
157,14,20,0
157,31,37,0
586,95,101,0
586,112,118,0
3062,66,72,0
3062,83,89,0
3494,7,13,0
3494,24,30,0
2900,62,68,0
2900,79,85,0
2162,110,116,0
2162,127,133,0
4087,49,55,0
4087,66,72,0
5725,29,35,0
5725,46,52,0
3055,89,95,0
3055,106,112,0
247,31,37,0
247,48,54,0
588,51,57,0
588,68,74,0
1758,105,111,0
1758,122,128,0
1926,55,61,0
1926,72,78,0
5622,112,118,0
5622,129,135,0
2631,77,83,0
2631,94,100,0
1941,95,101,0
1941,112,118,0
2122,95,101,0
2122,112,118,0
4293,25,31,0
4293,42,48,0
5081,86,92,0
5081,103,109,0
753,117,123,0
753,134,140,0
476,94,100,0
476,111,117,0
2520,107,113,0
2520,124,130,0
973,93,99,0
973,110,116,0
2694,91,97,0
2694,108,114,0
2051,43,49,0
2051,60,66,0
1621,109,115,0
1621,126,132,0
4546,69,75,0
4546,86,92,0
3334,25,31,0
3334,42,48,0
5031,14,20,0
5031,31,37,0
2406,36,42,0
2406,53,59,0
3186,97,103,0
3186,114,120,0
1268,16,22,0
1268,33,39,0
3664,107,113,0
3664,124,130,0
2100,28,34,0
2100,45,51,0
3106,24,30,0
3106,41,47,0
3106,13,19,0
3106,30,36,0
2744,76,82,0
2744,93,99,0
4068,90,96,0
4068,107,113,0
1118,24,30,0
1118,41,47,0
1118,127,133,0
1118,144,150,0
392,59,65,0
392,76,82,0
2897,63,69,0
2897,80,86,0
3190,93,99,0
3190,110,116,0
5443,49,55,0
5443,66,72,0
3658,64,70,0
3658,81,87,0
2727,80,86,0
2727,97,103,0
2253,13,19,0
2253,30,36,0
3401,111,117,0
3401,128,134,0
4814,43,49,0
4814,60,66,0
3915,11,17,0
3915,28,34,0
4082,62,68,0
4082,79,85,0
1024,36,42,0
1024,53,59,0
3064,16,22,0
3064,33,39,0
1670,114,120,0
1670,131,137,0
602,114,120,0
602,131,137,0
602,92,98,0
602,109,115,0
1631,74,80,0
1631,91,97,0
4054,12,18,0
4054,29,35,0
4170,66,72,0
4170,83,89,0
3302,84,90,0
3302,101,107,0
3466,12,18,0
3466,29,35,0
175,15,21,0
175,32,38,0
4864,28,34,0
4864,45,51,0
2571,103,109,0
2571,120,126,0
3387,117,123,0
3387,134,140,0
1819,96,102,0
1819,113,119,0
1529,100,106,0
1529,117,123,0
5788,29,35,0
5788,46,52,0
4406,111,117,0
4406,128,134,0
5203,63,69,0
5203,80,86,0
2630,96,102,0
2630,113,119,0
3943,76,82,0
3943,93,99,0
816,92,98,0
816,109,115,0
988,39,45,0
988,56,62,0
2507,27,33,0
2507,44,50,0
1717,107,113,0
1717,124,130,0
2592,87,93,0
2592,104,110,0
4996,83,89,0
4996,100,106,0
718,112,118,0
718,129,135,0
3472,22,28,0
3472,39,45,0
1198,59,65,0
1198,76,82,0
1921,125,131,0
1921,142,148,0
4201,64,70,0
4201,81,87,0
1250,66,72,0
1250,83,89,0
4745,71,77,0
4745,88,94,0
3728,73,79,0
3728,90,96,0
