seq_index,start_position,end_position,is_reversed_complement
4985,49,56,0
4985,29,36,0
4699,51,58,0
4699,27,34,0
4575,21,28,0
4575,64,71,0
4575,37,44,0
2287,91,98,0
1702,63,70,0
1702,26,33,0
1702,37,44,0
1955,66,73,0
1955,104,111,0
1955,141,148,0
2349,39,46,0
5974,27,34,0
5974,13,20,0
3405,76,83,0
3405,40,47,0
3405,123,130,0
3405,73,80,0
2840,124,131,0
2840,112,119,0
2875,21,28,0
2875,72,79,0
2875,127,134,0
686,76,83,0
686,41,48,0
184,103,110,0
184,73,80,0
184,129,136,0
184,115,122,0
1089,48,55,0
1089,68,75,0
1089,108,115,0
1089,72,79,0
2014,40,47,0
2014,62,69,0
2014,150,157,0
2014,90,97,0
3292,50,57,0
3292,134,141,0
1703,105,112,0
3219,24,31,0
4887,109,116,0
421,63,70,0
421,116,123,0
421,106,113,0
421,70,77,0
421,99,106,0
421,95,102,0
1265,107,114,0
1265,126,133,0
1265,137,144,0
182,126,133,0
1822,121,128,0
1822,134,141,0
1822,114,121,0
1822,124,131,0
1822,38,45,0
4029,48,55,0
4029,15,22,0
4029,122,129,0
550,125,132,0
550,128,135,0
550,36,43,0
3323,67,74,0
3323,89,96,0
2118,12,19,0
2118,19,26,0
2118,24,31,0
5434,31,38,0
5434,76,83,0
3297,55,62,0
3297,76,83,0
3297,93,100,0
3297,73,80,0
3645,76,83,0
3718,28,35,0
3718,14,21,0
3854,21,28,0
3854,122,129,0
3854,11,18,0
3854,18,25,0
4583,40,47,0
4583,76,83,0
4583,15,22,0
4583,117,124,0
4583,47,54,0
636,14,21,0
636,99,106,0
729,57,64,0
729,36,43,0
729,110,117,0
729,18,25,0
729,76,83,0
729,148,155,0
729,49,56,0
729,126,133,0
1275,36,43,0
1275,47,54,0
801,41,48,0
2988,32,39,0
2988,108,115,0
2988,18,25,0
3761,52,59,0
4356,18,25,0
4356,61,68,0
4356,52,59,0
3407,27,34,0
3407,124,131,0
3407,58,65,0
3407,112,119,0
3407,64,71,0
102,89,96,0
525,76,83,0
843,134,141,0
843,36,43,0
58,145,152,0
58,76,83,0
58,33,40,0
58,100,107,0
5639,64,71,0
5639,96,103,0
5639,56,63,0
1170,17,24,0
1170,118,125,0
2449,26,33,0
1101,76,83,0
1101,14,21,0
1101,132,139,0
1101,128,135,0
1101,95,102,0
78,38,45,0
78,76,83,0
78,32,39,0
78,125,132,0
78,47,54,0
1387,19,26,0
1387,134,141,0
1387,38,45,0
1387,142,149,0
2745,38,45,0
2745,97,104,0
2745,114,121,0
2745,140,147,0
2745,47,54,0
4526,43,50,0
4526,53,60,0
3942,33,40,0
3942,138,145,0
3291,110,117,0
3291,30,37,0
3291,76,83,0
3291,45,52,0
3291,61,68,0
4237,50,57,0
4237,12,19,0
3650,76,83,0
3650,56,63,0
3650,108,115,0
2919,76,83,0
2919,124,131,0
2919,137,144,0
2782,73,80,0
5000,134,141,0
5377,104,111,0
5377,72,79,0
