seq_index,start_position,end_position,is_reversed_complement
1373,40,50,0
1373,90,100,0
1829,11,21,0
1829,61,71,0
3970,76,86,0
3970,126,136,0
8048,76,86,0
8048,126,136,0
1981,54,64,0
1981,104,114,0
674,98,108,0
674,148,158,0
4618,71,81,0
4618,121,131,0
1280,66,76,0
1280,116,126,0
7108,19,29,0
7108,69,79,0
2693,78,88,0
2693,128,138,0
5149,55,65,0
5149,105,115,0
4255,65,75,0
4255,115,125,0
10425,57,67,0
10425,107,117,0
7040,11,21,0
7040,61,71,0
8333,81,91,0
8333,131,141,0
10120,75,85,0
10120,125,135,0
7296,76,86,0
7296,126,136,0
9629,72,82,0
9629,122,132,0
10130,26,36,0
10130,76,86,0
8484,85,95,0
8484,135,145,0
11789,39,49,0
11789,89,99,0
9399,44,54,0
9399,94,104,0
9399,9,19,0
9399,59,69,0
802,65,75,0
802,115,125,0
5261,30,40,0
5261,80,90,0
1135,22,32,0
1135,72,82,0
4152,32,42,0
4152,82,92,0
7516,20,30,0
7516,70,80,0
6208,12,22,0
6208,62,72,0
9184,75,85,0
9184,125,135,0
11785,80,90,0
11785,130,140,0
3090,27,37,0
3090,77,87,0
173,41,51,0
173,91,101,0
4314,60,70,0
4314,110,120,0
3771,21,31,0
3771,71,81,0
3740,54,64,0
3740,104,114,0
11797,37,47,0
11797,87,97,0
4244,100,110,0
4244,150,160,0
3773,24,34,0
3773,74,84,0
881,98,108,0
881,148,158,0
9020,85,95,0
9020,135,145,0
6700,44,54,0
6700,94,104,0
7992,74,84,0
7992,124,134,0
3429,64,74,0
3429,114,124,0
4622,92,102,0
4622,142,152,0
13226,44,54,0
13226,94,104,0
1424,12,22,0
1424,62,72,0
9011,80,90,0
9011,130,140,0
8387,83,93,0
8387,133,143,0
9128,87,97,0
9128,137,147,0
7873,89,99,0
7873,139,149,0
9225,27,37,0
9225,77,87,0
8241,76,86,0
8241,126,136,0
6367,17,27,0
6367,67,77,0
5038,34,44,0
5038,84,94,0
4151,13,23,0
4151,63,73,0
9064,48,58,0
9064,98,108,0
82,51,61,0
82,101,111,0
9386,28,38,0
9386,78,88,0
3036,4,14,0
3036,54,64,0
180,59,69,0
180,109,119,0
4264,93,103,0
4264,143,153,0
13125,49,59,0
13125,99,109,0
429,54,64,0
429,104,114,0
2613,58,68,0
2613,108,118,0
8832,38,48,0
8832,88,98,0
2244,57,67,0
2244,107,117,0
11450,40,50,0
11450,90,100,0
2134,75,85,0
2134,125,135,0
1493,38,48,0
1493,88,98,0
1638,80,90,0
1638,130,140,0
7958,21,31,0
7958,71,81,0
8305,26,36,0
8305,76,86,0
