seq_index,start_position,end_position,is_reversed_complement
4985,13,18,0
4985,44,49,0
7684,25,30,0
7684,56,61,0
1703,24,29,0
1703,55,60,0
421,19,24,0
421,50,55,0
3718,39,44,0
3718,70,75,0
4104,14,19,0
4104,45,50,0
2074,35,40,0
2074,66,71,0
5278,45,50,0
5278,76,81,0
6269,35,40,0
6269,66,71,0
1168,41,46,0
1168,72,77,0
326,42,47,0
326,73,78,0
3117,41,46,0
3117,72,77,0
2080,28,33,0
2080,59,64,0
3351,11,16,0
3351,42,47,0
5559,11,16,0
5559,42,47,0
2157,21,26,0
2157,52,57,0
7767,37,42,0
7767,68,73,0
7231,9,14,0
7231,40,45,0
5538,21,26,0
5538,52,57,0
3822,40,45,0
3822,71,76,0
4445,38,43,0
4445,69,74,0
6617,30,35,0
6617,61,66,0
1566,9,14,0
1566,40,45,0
2352,11,16,0
2352,42,47,0
4972,35,40,0
4972,66,71,0
2617,15,20,0
2617,46,51,0
2252,10,15,0
2252,41,46,0
206,23,28,0
206,54,59,0
3664,32,37,0
3664,63,68,0
3883,30,35,0
3883,61,66,0
4927,16,21,0
4927,47,52,0
3453,24,29,0
3453,55,60,0
5596,44,49,0
5596,75,80,0
5533,28,33,0
5533,59,64,0
5027,42,47,0
5027,73,78,0
6453,29,34,0
6453,60,65,0
2182,6,11,0
2182,37,42,0
7474,3,8,0
7474,34,39,0
5101,22,27,0
5101,53,58,0
669,44,49,0
669,75,80,0
2709,42,47,0
2709,73,78,0
1159,23,28,0
1159,54,59,0
7398,32,37,0
7398,63,68,0
7657,25,30,0
7657,56,61,0
5370,31,36,0
5370,62,67,0
5540,25,30,0
5540,56,61,0
6171,41,46,0
6171,72,77,0
3383,43,48,0
3383,74,79,0
6068,17,22,0
6068,48,53,0
1038,32,37,0
1038,63,68,0
76,17,22,0
76,48,53,0
3482,8,13,0
3482,39,44,0
5424,16,21,0
5424,47,52,0
3601,21,26,0
3601,52,57,0
6084,15,20,0
6084,46,51,0
5724,18,23,0
5724,49,54,0
4702,25,30,0
4702,56,61,0
546,14,19,0
546,45,50,0
2379,7,12,0
2379,38,43,0
5681,25,30,0
5681,56,61,0
2042,27,32,0
2042,58,63,0
614,30,35,0
614,61,66,0
1563,29,34,0
1563,60,65,0
3252,12,17,0
3252,43,48,0
7438,35,40,0
7438,66,71,0
2075,39,44,0
2075,70,75,0
3242,12,17,0
3242,43,48,0
6716,24,29,0
6716,55,60,0
4420,35,40,0
4420,66,71,0
5698,36,41,0
5698,67,72,0
3787,40,45,0
3787,71,76,0
6583,9,14,0
6583,40,45,0
5292,40,45,0
5292,71,76,0
231,19,24,0
231,50,55,0
1649,45,50,0
1649,76,81,0
1917,23,28,0
1917,54,59,0
1554,27,32,0
1554,58,63,0
299,34,39,0
299,65,70,0
3300,45,50,0
3300,76,81,0
2909,35,40,0
2909,66,71,0
7266,39,44,0
7266,70,75,0
1152,39,44,0
1152,70,75,0
7430,39,44,0
7430,70,75,0
3812,21,26,0
3812,52,57,0
5003,28,33,0
5003,59,64,0
5912,12,17,0
5912,43,48,0
4801,29,34,0
4801,60,65,0
3001,14,19,0
3001,45,50,0
448,39,44,0
448,70,75,0
736,15,20,0
736,46,51,0
5096,32,37,0
5096,63,68,0
6592,21,26,0
6592,52,57,0
7632,13,18,0
7632,44,49,0
4088,30,35,0
4088,61,66,0
4529,32,37,0
4529,63,68,0
2622,14,19,0
2622,45,50,0
1164,21,26,0
1164,52,57,0
4834,22,27,0
4834,53,58,0
5049,13,18,0
5049,44,49,0
2888,38,43,0
2888,69,74,0
2717,36,41,0
2717,67,72,0
690,28,33,0
690,59,64,0
690,37,42,0
690,68,73,0
5753,39,44,0
5753,70,75,0
2296,30,35,0
2296,61,66,0
2389,29,34,0
2389,60,65,0
7515,31,36,0
7515,62,67,0
2796,33,38,0
2796,64,69,0
5817,28,33,0
5817,59,64,0
2137,44,49,0
2137,75,80,0
2506,34,39,0
2506,65,70,0
273,37,42,0
273,68,73,0
4384,14,19,0
4384,45,50,0
4692,31,36,0
4692,62,67,0
945,37,42,0
945,68,73,0
5432,39,44,0
5432,70,75,0
1225,42,47,0
1225,73,78,0
6011,31,36,0
6011,62,67,0
1074,9,14,0
1074,40,45,0
3936,43,48,0
3936,74,79,0
4643,38,43,0
4643,69,74,0
303,12,17,0
303,43,48,0
5711,29,34,0
5711,60,65,0
2280,32,37,0
2280,63,68,0
418,31,36,0
418,62,67,0
5973,7,12,0
5973,38,43,0
4374,39,44,0
4374,70,75,0
7507,37,42,0
7507,68,73,0
1433,36,41,0
1433,67,72,0
2766,25,30,0
2766,56,61,0
264,13,18,0
264,44,49,0
2850,15,20,0
2850,46,51,0
1652,35,40,0
1652,66,71,0
6739,20,25,0
6739,51,56,0
3516,27,32,0
3516,58,63,0
4180,37,42,0
4180,68,73,0
2599,19,24,0
2599,50,55,0
4015,41,46,0
4015,72,77,0
2002,14,19,0
2002,45,50,0
635,35,40,0
635,66,71,0
635,17,22,0
635,48,53,0
7849,16,21,0
7849,47,52,0
2485,30,35,0
2485,61,66,0
861,40,45,0
861,71,76,0
1626,8,13,0
1626,39,44,0
28,26,31,0
28,57,62,0
575,29,34,0
575,60,65,0
3480,30,35,0
3480,61,66,0
6200,18,23,0
6200,49,54,0
7217,36,41,0
7217,67,72,0
6501,10,15,0
6501,41,46,0
5386,29,34,0
5386,60,65,0
3487,26,31,0
3487,57,62,0
2789,9,14,0
2789,40,45,0
3049,27,32,0
3049,58,63,0
3385,25,30,0
3385,56,61,0
5621,38,43,0
5621,69,74,0
2969,37,42,0
2969,68,73,0
2645,12,17,0
2645,43,48,0
5236,10,15,0
5236,41,46,0
2921,25,30,0
2921,56,61,0
2590,42,47,0
2590,73,78,0
2777,42,47,0
2777,73,78,0
645,37,42,0
645,68,73,0
38,11,16,0
38,42,47,0
7752,30,35,0
7752,61,66,0
1954,26,31,0
1954,57,62,0
3257,38,43,0
3257,69,74,0
4534,42,47,0
4534,73,78,0
4569,29,34,0
4569,60,65,0
5219,33,38,0
5219,64,69,0
459,16,21,0
459,47,52,0
1671,15,20,0
1671,46,51,0
513,14,19,0
513,45,50,0
1577,28,33,0
1577,59,64,0
5283,39,44,0
5283,70,75,0
4335,28,33,0
4335,59,64,0
283,25,30,0
283,56,61,0
1922,13,18,0
1922,44,49,0
1359,26,31,0
1359,57,62,0
2470,41,46,0
2470,72,77,0
4545,15,20,0
4545,46,51,0
7199,42,47,0
7199,73,78,0
4090,39,44,0
4090,70,75,0
6529,23,28,0
6529,54,59,0
6508,34,39,0
6508,65,70,0
6508,42,47,0
6508,73,78,0
4095,17,22,0
4095,48,53,0
7730,11,16,0
7730,42,47,0
287,40,45,0
287,71,76,0
7389,12,17,0
7389,43,48,0
5056,36,41,0
5056,67,72,0
5245,11,16,0
5245,42,47,0
940,44,49,0
940,75,80,0
7446,7,12,0
7446,38,43,0
885,16,21,0
885,47,52,0
6249,44,49,0
6249,75,80,0
6300,37,42,0
6300,68,73,0
4779,26,31,0
4779,57,62,0
832,13,18,0
832,44,49,0
342,26,31,0
342,57,62,0
6095,29,34,0
6095,60,65,0
7574,7,12,0
7574,38,43,0
793,26,31,0
793,57,62,0
2148,36,41,0
2148,67,72,0
5726,29,34,0
5726,60,65,0
7447,25,30,0
7447,56,61,0
1233,21,26,0
1233,52,57,0
4289,20,25,0
4289,51,56,0
4383,34,39,0
4383,65,70,0
6616,21,26,0
6616,52,57,0
331,9,14,0
331,40,45,0
6598,15,20,0
6598,46,51,0
3819,31,36,0
3819,62,67,0
2274,8,13,0
2274,39,44,0
5758,24,29,0
5758,55,60,0
4184,35,40,0
4184,66,71,0
6922,8,13,0
6922,39,44,0
274,44,49,0
274,75,80,0
1909,20,25,0
1909,51,56,0
4738,31,36,0
4738,62,67,0
4611,12,17,0
4611,43,48,0
6533,27,32,0
6533,58,63,0
