seq_index,start_position,end_position,is_reversed_complement
794,18,23,0
794,24,29,0
794,33,38,0
4257,32,37,0
4257,38,43,0
4257,47,52,0
2106,37,42,0
2106,43,48,0
2106,52,57,0
1547,58,63,0
1547,64,69,0
1547,73,78,0
2813,18,23,0
2813,24,29,0
2813,33,38,0
5381,39,44,0
5381,45,50,0
5381,54,59,0
3423,45,50,0
3423,51,56,0
3423,60,65,0
2724,43,48,0
2724,49,54,0
2724,58,63,0
6919,52,57,0
6919,58,63,0
6919,67,72,0
2079,30,35,0
2079,36,41,0
2079,45,50,0
7252,25,30,0
7252,31,36,0
7252,40,45,0
3810,42,47,0
3810,48,53,0
3810,57,62,0
6358,49,54,0
6358,55,60,0
6358,64,69,0
6025,58,63,0
6025,64,69,0
6025,73,78,0
5637,21,26,0
5637,27,32,0
5637,36,41,0
