seq_index,start_position,end_position,is_reversed_complement
7343,8,13,0
7343,38,43,0
324,31,36,0
324,61,66,0
7314,14,19,0
7314,44,49,0
2259,38,43,0
2259,68,73,0
4146,44,49,0
4146,74,79,0
4316,24,29,0
4316,54,59,0
7629,9,14,0
7629,39,44,0
2475,41,46,0
2475,71,76,0
994,20,25,0
994,50,55,0
2870,40,45,0
2870,70,75,0
5801,45,50,0
5801,75,80,0
5801,20,25,0
5801,50,55,0
180,24,29,0
180,54,59,0
4629,17,22,0
4629,47,52,0
2311,8,13,0
2311,38,43,0
5242,30,35,0
5242,60,65,0
3860,26,31,0
3860,56,61,0
3076,27,32,0
3076,57,62,0
5674,40,45,0
5674,70,75,0
282,25,30,0
282,55,60,0
4567,39,44,0
4567,69,74,0
576,13,18,0
576,43,48,0
2192,36,41,0
2192,66,71,0
2072,43,48,0
2072,73,78,0
7870,42,47,0
7870,72,77,0
6875,24,29,0
6875,54,59,0
4238,12,17,0
4238,42,47,0
4787,39,44,0
4787,69,74,0
4377,42,47,0
4377,72,77,0
5648,40,45,0
5648,70,75,0
6481,36,41,0
6481,66,71,0
5849,21,26,0
5849,51,56,0
1190,13,18,0
1190,43,48,0
2613,17,22,0
2613,47,52,0
3453,46,51,0
3453,76,81,0
7036,28,33,0
7036,58,63,0
1947,47,52,0
1947,77,82,0
281,27,32,0
281,57,62,0
6797,11,16,0
6797,41,46,0
5106,26,31,0
5106,56,61,0
7811,35,40,0
7811,65,70,0
118,28,33,0
118,58,63,0
3905,20,25,0
3905,50,55,0
7232,19,24,0
7232,49,54,0
5539,39,44,0
5539,69,74,0
6959,33,38,0
6959,63,68,0
6285,8,13,0
6285,38,43,0
1497,35,40,0
1497,65,70,0
2925,17,22,0
2925,47,52,0
1404,8,13,0
1404,38,43,0
3544,37,42,0
3544,67,72,0
3888,41,46,0
3888,71,76,0
2201,34,39,0
2201,64,69,0
2886,30,35,0
2886,60,65,0
4864,44,49,0
4864,74,79,0
7791,35,40,0
7791,65,70,0
6513,20,25,0
6513,50,55,0
6980,35,40,0
6980,65,70,0
1857,26,31,0
1857,56,61,0
4496,34,39,0
4496,64,69,0
1298,31,36,0
1298,61,66,0
7724,14,19,0
7724,44,49,0
2073,42,47,0
2073,72,77,0
4854,44,49,0
4854,74,79,0
5852,12,17,0
5852,42,47,0
3380,20,25,0
3380,50,55,0
6451,22,27,0
6451,52,57,0
6917,46,51,0
6917,76,81,0
3647,46,51,0
3647,76,81,0
3769,34,39,0
3769,64,69,0
4024,25,30,0
4024,55,60,0
5892,9,14,0
5892,39,44,0
3567,27,32,0
3567,57,62,0
9,40,45,0
9,70,75,0
2042,19,24,0
2042,49,54,0
1534,14,19,0
1534,44,49,0
3902,9,14,0
3902,39,44,0
86,24,29,0
86,54,59,0
7469,11,16,0
7469,41,46,0
580,18,23,0
580,48,53,0
6381,18,23,0
6381,48,53,0
1594,20,25,0
1594,50,55,0
6021,42,47,0
6021,72,77,0
7068,32,37,0
7068,62,67,0
3750,13,18,0
3750,43,48,0
279,22,27,0
279,52,57,0
4704,34,39,0
4704,64,69,0
5469,21,26,0
5469,51,56,0
5968,11,16,0
5968,41,46,0
889,29,34,0
889,59,64,0
7579,26,31,0
7579,56,61,0
7123,38,43,0
7123,68,73,0
487,46,51,0
487,76,81,0
7294,14,19,0
7294,44,49,0
7406,40,45,0
7406,70,75,0
1322,34,39,0
1322,64,69,0
3300,41,46,0
3300,71,76,0
7798,36,41,0
7798,66,71,0
5579,19,24,0
5579,49,54,0
2458,35,40,0
2458,65,70,0
3274,11,16,0
3274,41,46,0
7503,21,26,0
7503,51,56,0
5983,8,13,0
5983,38,43,0
3841,41,46,0
3841,71,76,0
6490,8,13,0
6490,38,43,0
7675,11,16,0
7675,41,46,0
72,38,43,0
72,68,73,0
5110,26,31,0
5110,56,61,0
4578,26,31,0
4578,56,61,0
4386,38,43,0
4386,68,73,0
3113,12,17,0
3113,42,47,0
2141,42,47,0
2141,72,77,0
327,23,28,0
327,53,58,0
6704,24,29,0
6704,54,59,0
3415,11,16,0
3415,41,46,0
2842,9,14,0
2842,39,44,0
6231,9,14,0
6231,39,44,0
565,40,45,0
565,70,75,0
783,38,43,0
783,68,73,0
5205,40,45,0
5205,70,75,0
624,24,29,0
624,54,59,0
564,25,30,0
564,55,60,0
2457,35,40,0
2457,65,70,0
750,41,46,0
750,71,76,0
1745,41,46,0
1745,71,76,0
273,31,36,0
273,61,66,0
7627,31,36,0
7627,61,66,0
845,26,31,0
845,56,61,0
6346,9,14,0
6346,39,44,0
2554,24,29,0
2554,54,59,0
2138,16,21,0
2138,46,51,0
6756,41,46,0
6756,71,76,0
4073,35,40,0
4073,65,70,0
4703,13,18,0
4703,43,48,0
6784,13,18,0
6784,43,48,0
3981,9,14,0
3981,39,44,0
6192,37,42,0
6192,67,72,0
3325,6,11,0
3325,36,41,0
1635,26,31,0
1635,56,61,0
2077,40,45,0
2077,70,75,0
1324,18,23,0
1324,48,53,0
6961,17,22,0
6961,47,52,0
3109,36,41,0
3109,66,71,0
6067,20,25,0
6067,50,55,0
2616,29,34,0
2616,59,64,0
2616,33,38,0
2616,63,68,0
7126,31,36,0
7126,61,66,0
2327,7,12,0
2327,37,42,0
5266,36,41,0
5266,66,71,0
1433,42,47,0
1433,72,77,0
1390,25,30,0
1390,55,60,0
911,10,15,0
911,40,45,0
7813,25,30,0
7813,55,60,0
5426,37,42,0
5426,67,72,0
4915,26,31,0
4915,56,61,0
3025,9,14,0
3025,39,44,0
2610,45,50,0
2610,75,80,0
6361,10,15,0
6361,40,45,0
5704,13,18,0
5704,43,48,0
5704,28,33,0
5704,58,63,0
6414,26,31,0
6414,56,61,0
6368,13,18,0
6368,43,48,0
6833,46,51,0
6833,76,81,0
6329,22,27,0
6329,52,57,0
2499,23,28,0
2499,53,58,0
4708,21,26,0
4708,51,56,0
1229,32,37,0
1229,62,67,0
7153,33,38,0
7153,63,68,0
1385,32,37,0
1385,62,67,0
6632,28,33,0
6632,58,63,0
7359,44,49,0
7359,74,79,0
3845,21,26,0
3845,51,56,0
5355,30,35,0
5355,60,65,0
861,47,52,0
861,77,82,0
3986,37,42,0
3986,67,72,0
6972,10,15,0
6972,40,45,0
4913,34,39,0
4913,64,69,0
3016,21,26,0
3016,51,56,0
5254,45,50,0
