seq_index,start_position,end_position,is_reversed_complement
5839,75,81,0
5839,114,120,0
4341,37,43,0
4341,76,82,0
4917,24,30,0
4917,63,69,0
4188,105,111,0
4188,144,150,0
5570,75,81,0
5570,114,120,0
5070,72,78,0
5070,111,117,0
1871,99,105,0
1871,138,144,0
5071,75,81,0
5071,114,120,0
5725,74,80,0
5725,113,119,0
4596,100,106,0
4596,139,145,0
2649,109,115,0
2649,148,154,0
4846,105,111,0
4846,144,150,0
2463,115,121,0
2463,154,160,0
1323,88,94,0
1323,127,133,0
4254,74,80,0
4254,113,119,0
1700,75,81,0
1700,114,120,0
5044,36,42,0
5044,75,81,0
4874,111,117,0
4874,150,156,0
5605,72,78,0
5605,111,117,0
5457,51,57,0
5457,90,96,0
5457,13,19,0
5457,52,58,0
1177,96,102,0
1177,135,141,0
1261,36,42,0
1261,75,81,0
5741,32,38,0
5741,71,77,0
1427,9,15,0
1427,48,54,0
4166,112,118,0
4166,151,157,0
5708,57,63,0
5708,96,102,0
903,109,115,0
903,148,154,0
3223,37,43,0
3223,76,82,0
810,99,105,0
810,138,144,0
233,74,80,0
233,113,119,0
1540,75,81,0
1540,114,120,0
5300,38,44,0
5300,77,83,0
4766,70,76,0
4766,109,115,0
3639,34,40,0
3639,73,79,0
4176,63,69,0
4176,102,108,0
3542,85,91,0
3542,124,130,0
4195,34,40,0
4195,73,79,0
4195,72,78,0
4195,111,117,0
2943,72,78,0
2943,111,117,0
3993,75,81,0
3993,114,120,0
4638,12,18,0
4638,51,57,0
175,72,78,0
175,111,117,0
1914,71,77,0
1914,110,116,0
3732,21,27,0
3732,60,66,0
3382,75,81,0
3382,114,120,0
1572,17,23,0
1572,56,62,0
4414,75,81,0
4414,114,120,0
1521,13,19,0
1521,52,58,0
3974,30,36,0
3974,69,75,0
5540,96,102,0
5540,135,141,0
694,90,96,0
694,129,135,0
2899,13,19,0
2899,52,58,0
5062,35,41,0
5062,74,80,0
3856,72,78,0
3856,111,117,0
3856,61,67,0
3856,100,106,0
4453,105,111,0
4453,144,150,0
830,37,43,0
830,76,82,0
1298,72,78,0
1298,111,117,0
1298,75,81,0
1298,114,120,0
1298,98,104,0
1298,137,143,0
4806,71,77,0
