seq_index,start_position,end_position,is_reversed_complement
4985,75,81,0
4985,91,97,0
421,44,50,0
421,60,66,0
4029,121,127,0
4029,137,143,0
731,60,66,0
731,76,82,0
1525,35,41,0
1525,51,57,0
205,121,127,0
205,137,143,0
1220,91,97,0
1220,107,113,0
1669,34,40,0
1669,50,56,0
1069,121,127,0
1069,137,143,0
216,6,12,0
216,22,28,0
5549,74,80,0
5549,90,96,0
1636,121,127,0
1636,137,143,0
366,121,127,0
366,137,143,0
2540,42,48,0
2540,58,64,0
2540,88,94,0
2540,104,110,0
4325,6,12,0
4325,22,28,0
1871,118,124,0
1871,134,140,0
4605,127,133,0
4605,143,149,0
4002,93,99,0
4002,109,115,0
5144,120,126,0
5144,136,142,0
596,60,66,0
596,76,82,0
5459,6,12,0
5459,22,28,0
6029,112,118,0
6029,128,134,0
663,97,103,0
663,113,119,0
4266,21,27,0
4266,37,43,0
5148,60,66,0
5148,76,82,0
3736,94,100,0
3736,110,116,0
3736,89,95,0
3736,105,111,0
66,114,120,0
66,130,136,0
6016,70,76,0
6016,86,92,0
5536,109,115,0
5536,125,131,0
1960,75,81,0
1960,91,97,0
4254,14,20,0
4254,30,36,0
352,101,107,0
352,117,123,0
1981,70,76,0
1981,86,92,0
1981,131,137,0
1981,147,153,0
1666,18,24,0
1666,34,40,0
213,70,76,0
213,86,92,0
713,22,28,0
713,38,44,0
5343,41,47,0
5343,57,63,0
3327,75,81,0
3327,91,97,0
2400,98,104,0
2400,114,120,0
4071,31,37,0
4071,47,53,0
5457,21,27,0
5457,37,43,0
3184,18,24,0
3184,34,40,0
1507,40,46,0
1507,56,62,0
1280,21,27,0
1280,37,43,0
4083,60,66,0
4083,76,82,0
1416,110,116,0
1416,126,132,0
4479,53,59,0
4479,69,75,0
1010,121,127,0
1010,137,143,0
2497,121,127,0
2497,137,143,0
857,113,119,0
857,129,135,0
3910,94,100,0
3910,110,116,0
2471,29,35,0
2471,45,51,0
903,94,100,0
903,110,116,0
5296,60,66,0
5296,76,82,0
5533,18,24,0
5533,34,40,0
1947,53,59,0
1947,69,75,0
5635,70,76,0
5635,86,92,0
4727,60,66,0
4727,76,82,0
4202,70,76,0
4202,86,92,0
781,23,29,0
781,39,45,0
1523,12,18,0
1523,28,34,0
2430,18,24,0
2430,34,40,0
1214,22,28,0
1214,38,44,0
6139,60,66,0
6139,76,82,0
3905,33,39,0
3905,49,55,0
947,60,66,0
947,76,82,0
947,85,91,0
947,101,107,0
6129,20,26,0
6129,36,42,0
3639,74,80,0
3639,90,96,0
4814,112,118,0
4814,128,134,0
1399,14,20,0
1399,30,36,0
5234,121,127,0
5234,137,143,0
2345,23,29,0
2345,39,45,0
4471,138,144,0
4471,154,160,0
3418,121,127,0
3418,137,143,0
1048,75,81,0
1048,91,97,0
3305,9,15,0
3305,25,31,0
5740,32,38,0
5740,48,54,0
2939,38,44,0
2939,54,60,0
656,53,59,0
656,69,75,0
5537,39,45,0
5537,55,61,0
4843,128,134,0
4843,144,150,0
1307,130,136,0
1307,146,152,0
3253,121,127,0
3253,137,143,0
3868,75,81,0
3868,91,97,0
3262,98,104,0
3262,114,120,0
2752,26,32,0
2752,42,48,0
5298,47,53,0
5298,63,69,0
2709,18,24,0
2709,34,40,0
3382,94,100,0
3382,110,116,0
5068,70,76,0
5068,86,92,0
866,60,66,0
866,76,82,0
848,60,66,0
848,76,82,0
848,136,142,0
848,152,158,0
3974,15,21,0
3974,31,37,0
1591,120,126,0
1591,136,142,0
5611,10,16,0
5611,26,32,0
1948,70,76,0
1948,86,92,0
1029,91,97,0
1029,107,113,0
3673,75,81,0
3673,91,97,0
2899,60,66,0
2899,76,82,0
2899,75,81,0
2899,91,97,0
3988,99,105,0
3988,115,121,0
5315,18,24,0
5315,34,40,0
1409,121,127,0
1409,137,143,0
5715,60,66,0
5715,76,82,0
5062,75,81,0
5062,91,97,0
3705,7,13,0
3705,23,29,0
